Lake Name,Townshiop,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (DD-MMM-YY),Chloride (mg/L)
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,27-Jul-16,17.80
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,28-May-17,17.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,22-Jun-17,17.40
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,16-Jul-17,16.70
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,26-Jun-18,15.40
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,03-May-19,14.80
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,06-Jun-19,16.20
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,2,E-1.8km East of Bridge,442520,762816,10-Jul-19,15.80
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,06-May-15,11.80
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,02-Jun-15,12.90
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,03-Jul-15,12.30
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,18-May-16,13.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,14-Jun-16,13.20
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,14-Jun-16,13.20
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,19-Jul-16,13.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,19-May-17,11.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,07-Jun-17,12.30
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,18-Jul-17,12.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,23-May-18,11.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,20-Jun-18,11.30
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,18-May-19,10.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,19-Jun-19,11.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,18-Jul-19,11.10
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,5,E. Basin 2,442723,762342,05-Oct-20,12.10
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,24-May-15,13.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,29-Jun-15,11.70
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,22-Jul-15,12.70
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,31-May-16,13.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,23-Jun-16,13.10
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,23-Jun-16,13.10
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,6,E. Basin 3 Battersea,442620,762359,17-Jul-16,13.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,17-May-15,18.30
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,24-Jun-15,19.50
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,06-Jul-15,19.20
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,23-May-16,18.10
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,18-Jun-16,19.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,18-Jun-16,19.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,14-May-17,18.00
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,30-Jun-18,16.70
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,15-Jul-18,16.90
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,18-May-19,16.80
LOUGHBOROUGH LAKE,LOUGHBOROUGH,6512,7,W. Basin 2,442320,763124,26-Jun-19,16.90
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,17-May-15,12.00
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,01-Jun-15,13.90
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,05-Jul-15,14.60
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,13-May-16,9.71
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,05-Jun-16,10.80
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,03-Jun-17,10.70
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,09-Jun-18,13.20
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,02-Jul-18,12.40
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,20-May-19,10.40
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,09-Jun-19,12.00
LOVESICK LAKE,GALWAY-CAVENDISH,7087,1,80' hole at N. end,443347,781411,08-Jul-19,12.60
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,17-May-15,11.80
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,01-Jun-15,13.90
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,05-Jul-15,14.70
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,13-May-16,9.53
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,05-Jun-16,10.70
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,03-Jun-17,10.70
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,09-Jun-18,13.40
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,02-Jul-18,12.40
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,20-May-19,10.50
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,09-Jun-19,11.90
LOVESICK LAKE,GALWAY-CAVENDISH,7087,3,McCallum Island,443313,781338,08-Jul-19,12.30
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,10-May-15,9.25
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,06-Jun-15,9.28
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,09-Jul-15,9.43
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,03-May-16,8.85
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,10-Jun-16,9.85
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,10-Jun-16,9.85
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,16-Jul-16,9.74
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,14-May-17,8.98
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,02-Jun-17,9.09
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,07-Jul-17,8.89
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,30-Jul-17,7.97
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,06-May-18,8.88
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,27-May-18,8.83
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,07-Jul-18,9.27
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,05-May-19,9.80
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,11-Jun-19,10.20
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,07-Jul-19,10.40
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,2,Blackjack Island,443710,760814,01-Oct-20,10.70
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,10-May-15,8.95
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,06-Jun-15,9.24
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,09-Jul-15,9.39
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,03-May-16,8.82
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,10-Jun-16,9.69
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,10-Jun-16,9.69
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,16-Jul-16,9.66
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,14-May-17,9.52
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,02-Jun-17,9.15
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,07-Jul-17,9.03
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,30-Jul-17,8.43
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,06-May-18,8.93
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,27-May-18,11.50
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,07-Jul-18,9.19
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,05-May-19,9.80
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,11-Jun-19,10.60
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,07-Jul-19,10.30
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,3,Kendrick's Bay,443450,760801,01-Oct-20,10.60
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,10-May-15,12.10
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,06-Jun-15,11.80
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,09-Jul-15,11.90
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,03-May-16,10.40
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,10-Jun-16,10.90
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,10-Jun-16,10.90
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,16-Jul-16,10.80
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,14-May-17,8.88
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,02-Jun-17,8.95
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,07-Jul-17,9.04
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,30-Jul-17,8.07
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,06-May-18,12.30
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,27-May-18,9.07
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,07-Jul-18,11.50
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,05-May-19,12.50
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,11-Jun-19,10.30
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,07-Jul-19,10.80
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,4,"Oak Bay, deep spot",443424,761020,01-Oct-20,12.00
LOWER BEVERLEY LAKE,RIDEAU LAKES,2852,7,"Mid Lake, North of English Isd",443546,760822,30-Jun-16,9.76
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,17-May-15,12.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,06-Jul-15,14.00
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,17-May-16,9.97
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,17-Jun-16,10.80
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,17-Jun-16,10.80
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,14-May-17,11.20
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,26-Jul-17,11.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,21-May-18,13.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,07-Jun-18,13.20
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,30-Jun-18,12.00
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,1,Heron Island,443303,781621,21-Jun-19,12.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,14-May-15,13.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,17-Jun-15,15.30
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,12-Jul-15,14.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,20-May-16,10.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,16-Jun-16,10.70
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,11-Jul-16,10.80
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,23-May-17,11.50
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,15-Jun-17,11.20
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,10-Jul-17,10.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,16-May-18,13.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,10-Jun-18,13.20
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,12-Jul-18,11.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,11-May-19,11.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,09-Jun-19,12.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,08-Jul-19,11.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,22-May-20,13.00
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,19-Jun-20,13.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,08-Jul-20,13.50
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,08-Aug-20,13.50
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,14-Sep-20,11.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,4,Deer Bay W-Buoy C267,443343,781828,09-Oct-20,11.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,17-May-15,11.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,06-Jul-15,14.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,17-May-16,10.00
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,17-Jun-16,10.70
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,17-Jun-16,10.70
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,14-May-17,11.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,26-Jul-17,10.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,21-May-18,13.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,07-Jun-18,13.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,30-Jun-18,12.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,6,Deer Bay-centre,443202,781621,21-Jun-19,12.20
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,18-May-15,10.30
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,31-May-15,15.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,05-Jul-15,14.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,06-May-16,9.68
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,04-Jun-16,10.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,03-Jul-16,10.80
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,19-May-17,11.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,03-Jun-17,10.50
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,30-Jul-17,10.70
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,06-May-18,12.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,08-Jun-18,2.75
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,07-Jul-18,11.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,19-May-19,8.30
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,06-Jun-19,9.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,7,"Lower Deer Bay, Mid-deep",443376,781613,04-Jul-19,11.30
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,18-May-15,12.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,31-May-15,14.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,05-Jul-15,12.50
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,06-May-16,8.85
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,04-Jun-16,10.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,03-Jul-16,10.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,19-May-17,10.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,03-Jun-17,9.17
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,30-Jul-17,9.46
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,06-May-18,10.40
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,08-Jun-18,12.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,07-Jul-18,10.10
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,19-May-19,5.90
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,06-Jun-19,9.60
LOWER BUCKHORN LAKE,SMITH-ENNISMOORE,6990,8,"Main basin, deep- spot",443377,781523,04-Jul-19,11.40
LOWER FLETCHER LAKE,MCCLINTOCK,2857,2,"Mid Lake, deep spot",452034,785000,07-May-15,0.71
LOWER FLETCHER LAKE,MCCLINTOCK,2857,2,"Mid Lake, deep spot",452034,785000,10-May-17,0.69
LOWER FLETCHER LAKE,MCCLINTOCK,2857,2,"Mid Lake, deep spot",452034,785000,12-May-18,0.76
LOWER FLETCHER LAKE,MCCLINTOCK,2857,2,"Mid Lake, deep spot",452034,785000,22-May-19,0.70
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,29-May-15,3.39
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,18-Jun-16,2.66
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,18-Jun-16,2.66
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,11-Jun-17,3.58
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,10-Jun-18,3.31
LOWER FRENCH R DELTA,HENVEY,7247,7,King's Island-N side,460043,805215,17-Jun-19,3.76
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,17-May-15,0.27
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,03-Jul-15,0.31
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,22-May-16,0.30
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,20-May-17,0.27
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,15-Jul-17,0.27
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,20-May-18,0.32
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,06-Jul-18,0.28
LOWER HAY LAKE,SABINE,2861,2,"mid lake, deep spot",452439,781220,18-May-19,0.30
LOWER PAUDASH LAKE,CARDIFF,2873,4,"Mid Lake, deep spot",445803,780005,10-May-16,7.05
LOWER PAUDASH LAKE,CARDIFF,2873,4,"Mid Lake, deep spot",445803,780005,28-May-17,7.97
LOWER PAUDASH LAKE,CARDIFF,2873,4,"Mid Lake, deep spot",445803,780005,11-May-18,7.70
LOWER PAUDASH LAKE,CARDIFF,2873,4,"Mid Lake, deep spot",445803,780005,29-May-19,8.20
LOWER ROCK LAKE,STORRINGTON,5661,1,"Mid lake, Deep Spot",443100,762216,11-May-16,3.85
LOWER ROCK LAKE,STORRINGTON,5661,1,"Mid lake, Deep Spot",443100,762216,20-Apr-17,4.13
LOWER ROCK LAKE,STORRINGTON,5661,1,"Mid lake, Deep Spot",443100,762216,08-Aug-17,3.73
LOWER WHITE OAK LAKE,HALIFAX,2887,1,"Mid Lake, Deep Spot",461518,810101,30-Apr-17,0.37
LOWER WHITE OAK LAKE,HALIFAX,2887,1,"Mid Lake, Deep Spot",461518,810101,12-Jun-20,0.36
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,04-May-15,8.54
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,01-Jun-15,9.64
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,02-Jul-15,9.80
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,02-May-16,9.43
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,01-Jun-16,10.20
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,12-Jul-16,9.87
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,01-Jun-17,9.26
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,07-May-18,9.10
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,02-Jun-18,9.68
LYNDHURST LAKE,LEEDS-THOUSAND IS,5660,1,"Mid Lake, deep spot",443256,760700,03-Jul-18,9.08
